Name of District,Average Soilmoisture Level (at 15cm),Average SoilMoisture Volume (at 15cm),Aggregate Soilmoisture Percentage (at 15cm),Volume Soilmoisture percentage (at 15cm)
THE NILGIRIS,0,488.87,0,35.87063072
THE NILGIRIS,0,498.25,0,36.55936437
THE NILGIRIS,0,510.98,0,37.49347539
THE NILGIRIS,0,526.9,0,38.66104572
THE NILGIRIS,0,479.96,0,35.21708666
THE NILGIRIS,0,485.73,0,35.64019486
THE NILGIRIS,0,488.33,0,35.831514
THE NILGIRIS,0,484.05,0,35.51758717
THE NILGIRIS,0,489.77,0,35.93661657
THE NILGIRIS,0,496.55,0,36.43450096
THE NILGIRIS,0,507.8,0,37.25962019
THE NILGIRIS,0,524.19,0,38.46236919
THE NILGIRIS,0,538.98,0,39.54754147
THE NILGIRIS,0,541.28,0,39.71666192
THE NILGIRIS,0,532.55,0.01,39.07591152
THE NILGIRIS,0.01,532.26,0.06,39.05467327
THE NILGIRIS,0,486.71,0.03,35.71264689
THE NILGIRIS,0,395.9,0,29.04941015
THE NILGIRIS,0,398.76,0,29.25871172
THE NILGIRIS,0,401.93,0,29.4916726
THE NILGIRIS,0,405.02,0,29.71819705
THE NILGIRIS,0,519.95,0,38.15109532
THE NILGIRIS,0,533.73,0,39.16255279
THE NILGIRIS,0,546.03,0,40.06505444
THE NILGIRIS,0.01,588.32,0.06,43.16827426
THE NILGIRIS,0,552.35,0,40.52844444
THE NILGIRIS,0,538.83,0,39.53670974
THE NILGIRIS,0,527.83,0,38.72969867
THE NILGIRIS,0,545.03,0,39.99149237
THE NILGIRIS,0,504.89,0,37.04611576
THE NILGIRIS,0,514.79,0,37.77285137
THE NILGIRIS,0,525.24,0,38.539387
THE NILGIRIS,0,512.78,0,37.62509054
THE NILGIRIS,0,578.94,0.04,42.47989623
THE NILGIRIS,0,515.39,0,37.81651135
THE NILGIRIS,0,533.1,0.01,39.11661303
THE NILGIRIS,0,547.4,0.02,40.16569651
THE NILGIRIS,0,550.68,0.04,40.40643848
THE NILGIRIS,0,540.52,0.01,39.66048138
THE NILGIRIS,0,532.45,0,39.06873594
THE NILGIRIS,0,511.58,0,37.53727741
THE NILGIRIS,0,524.23,0,38.46524752
THE NILGIRIS,0,542.54,0,39.80883723
THE NILGIRIS,0.01,588.02,0.06,43.14577855
THE NILGIRIS,0,572.07,0.01,41.97583874
THE NILGIRIS,0,550.79,0.02,40.41451291
THE NILGIRIS,0,524.61,0,38.49327501
THE NILGIRIS,0,546.01,0,40.06360432
THE NILGIRIS,0,550.25,0,40.37469489
THE NILGIRIS,0,528.55,0,38.78216191
THE NILGIRIS,0.02,578.11,0.18,42.41881837
THE NILGIRIS,0,535.5,0.04,39.29245683
THE NILGIRIS,0.01,553.21,0.15,40.59202315
THE NILGIRIS,0.02,589.86,0.27,43.28119207
THE NILGIRIS,0.02,593.07,0.22,43.51636387
THE NILGIRIS,0.01,526.31,0.07,38.61808043
THE NILGIRIS,0,523.45,0.04,38.40830759
THE NILGIRIS,0,533.31,0.05,39.13183366
THE NILGIRIS,0,520.38,0,38.18323683
THE NILGIRIS,0.01,531.01,0.07,38.96293835
THE NILGIRIS,0.01,532.73,0.07,39.08948409
THE NILGIRIS,0.01,521.84,0.1,38.29018285
THE NILGIRIS,0.01,528.4,0.09,38.77136518
THE NILGIRIS,0,521.48,0,38.26355513
THE NILGIRIS,0.01,531.07,0.12,38.96704063
THE NILGIRIS,0,531.88,0.06,39.02671718
THE NILGIRIS,0.01,551.23,0.18,40.44649909
THE NILGIRIS,0.03,580.16,0.32,42.56945776
THE NILGIRIS,0,517.28,0,37.95530932
THE NILGIRIS,0,517.76,0.01,37.99099096
THE NILGIRIS,0.01,528.9,0.14,38.80796737
THE NILGIRIS,0.02,543.22,0.21,39.85881675
THE NILGIRIS,0.03,577.04,0.32,42.34040909
THE NILGIRIS,0,514.01,0,37.71584445
THE NILGIRIS,0,519.3,0,38.10371514
THE NILGIRIS,0,518.69,0,38.05874763
THE NILGIRIS,0,526.09,0,38.60194969
THE NILGIRIS,0,536.97,0,39.39997387
THE NILGIRIS,0.08,603.64,0.78,44.29224357
THE NILGIRIS,0.06,590.99,0.62,43.36376043
THE NILGIRIS,0.06,602.14,0.58,44.18219447
THE NILGIRIS,0.05,603.31,0.51,44.26770748
THE NILGIRIS,0.03,572.99,0.25,42.04351565
THE NILGIRIS,0.01,568.67,0.13,41.72592584
THE NILGIRIS,0.02,593.45,0.27,43.54473888
THE NILGIRIS,0.02,600,0.29,44.0249049
THE NILGIRIS,0.03,610.45,0.32,44.79209959
THE NILGIRIS,0,549.58,0,40.32544961
THE NILGIRIS,0.01,565.86,0.13,41.51989524
THE NILGIRIS,0.02,592.28,0.27,43.45862068
THE NILGIRIS,0.02,597.39,0.28,43.83358607
THE NILGIRIS,0.02,583.72,0.26,42.83036996
THE NILGIRIS,0.02,598.04,0.29,43.88105156
THE NILGIRIS,0.02,578.63,0.27,42.45706165
THE NILGIRIS,0.1,592.81,0.91,43.4974558
THE NILGIRIS,0.07,553.23,0.58,40.59368241
THE NILGIRIS,0.08,522.01,0.65,38.30223628
THE NILGIRIS,0.08,529.72,0.66,38.86842319
THE NILGIRIS,0.08,551.97,0.7,40.50107235
THE NILGIRIS,0.09,581.68,0.81,42.68118158
THE NILGIRIS,0.09,582.3,0.83,42.72639272
THE NILGIRIS,0.11,611.36,1,44.85843432
THE NILGIRIS,0.06,571.11,0.54,41.90554402
THE NILGIRIS,0.06,522.74,0.49,38.35618954
THE NILGIRIS,0.06,530.57,0.54,38.93082592
THE NILGIRIS,0.06,531.17,0.52,38.97441239
THE NILGIRIS,0.07,516.53,0.56,37.90012611
THE NILGIRIS,0.07,527.2,0.61,38.68337985
THE NILGIRIS,0.08,542.44,0.64,39.80129619
THE NILGIRIS,0.09,563.7,0.77,41.36132489
THE NILGIRIS,0.08,543.18,0.68,39.85599603
THE NILGIRIS,0.09,561.44,0.77,41.19568035
THE NILGIRIS,0.09,566.44,0.83,41.56263659
THE NILGIRIS,0.11,592.94,0.96,43.5068879
THE NILGIRIS,0.11,602.64,0.96,44.21910999
THE NILGIRIS,0.11,604.2,0.97,44.33298509
THE NILGIRIS,0.11,608.69,0.97,44.66268302
THE NILGIRIS,0.11,610.11,1.01,44.76708524
THE NILGIRIS,0.11,592.48,1,43.4735035
THE NILGIRIS,0.1,596.82,0.93,43.79162502
THE NILGIRIS,0.1,597.61,0.95,43.84961625
THE NILGIRIS,0.11,608.65,0.97,44.65964704
THE NILGIRIS,0.11,604.11,0.96,44.3268533
THE NILGIRIS,0.11,609.97,0.97,44.75695054
THE NILGIRIS,0.09,605.15,0.87,44.40313598
THE NILGIRIS,0.08,521.51,0.66,38.26592253
THE NILGIRIS,0.09,536.55,0.74,39.36915549
THE NILGIRIS,0.09,547.19,0.76,40.14987593
THE NILGIRIS,0.1,556.56,0.81,40.83741579
THE NILGIRIS,0.1,569.93,0.84,41.81877053
THE NILGIRIS,0.09,534.42,0.77,39.21343776
THE NILGIRIS,0.1,542.84,0.77,39.83114434
THE NILGIRIS,0.1,555.86,0.78,40.78661499
THE NILGIRIS,0.1,578.54,0.88,42.45078627
THE NILGIRIS,0.11,596.65,0.97,43.77959191
THE NILGIRIS,0.12,607.65,1.09,44.58660029
THE NILGIRIS,0.11,592.4,0.97,43.46741423
THE NILGIRIS,0.11,601.31,0.99,44.12143901
THE NILGIRIS,0.12,606.44,1.02,44.49762284
THE NILGIRIS,0.13,613.73,1.13,45.03271561
THE NILGIRIS,0.11,591.46,0.93,43.39819326
THE NILGIRIS,0.11,598.21,0.98,43.89407814
THE NILGIRIS,0.12,613.92,1.11,45.04632978
THE NILGIRIS,0.11,606.78,0.99,44.52290128
THE NILGIRIS,0.11,608.81,0.98,44.67185202
THE NILGIRIS,0.11,608.41,0.98,44.64190282
THE NILGIRIS,0.11,612.7,1.03,44.95667139
THE NILGIRIS,0.1,602.41,0.93,44.20169776
THENI,0,396.14,0,25.70274097
THENI,0,399.52,0,25.92161005
THENI,0,403.2,0,26.16057351
THENI,0,414.25,0,26.87778828
THENI,0,409.79,0,26.58836978
THENI,0,413.88,0,26.85370109
THENI,0,417.06,0,27.06022598
THENI,0,421.48,0,27.34700626
THENI,0,426.06,0,27.64402659
THENI,0,434.1,0,28.16534472
THENI,0,439.11,0,28.49076203
THENI,0,445.08,0,28.87768856
THENI,0.01,451.51,0.08,29.29494287
THENI,0,387.69,0,25.15463412
THENI,0,373.99,0,24.26564499
THENI,0,377.29,0,24.47963906
THENI,0,380.48,0,24.68626395
THENI,0,381.35,0,24.7429987
THENI,0,384.78,0,24.96525424
THENI,0,390.85,0,25.35964692
THENI,0,394.08,0,25.56914901
THENI,0,397.94,0,25.81910081
THENI,0,401.93,0,26.07831485
THENI,0,406.22,0,26.35655061
THENI,0,410.63,0,26.64287806
THENI,3.55,432.86,28.07,28.08534004
THENI,3.69,445.65,29.18,28.91487548
THENI,3.83,458.91,30.17,29.77505559
THENI,3.9,467.16,30.69,30.31066343
THENI,4.04,430.66,31.78,27.94217445
THENI,4.21,442.43,33.04,28.70617028
THENI,0,352.11,0,22.84594419
THENI,0,352.78,0,22.88896692
THENI,0,353.95,0,22.96522063
THENI,0,355.33,0,23.05469551
THENI,0,356.8,0,23.1498654
THENI,0,358.35,0,23.25072638
THENI,0,349.55,0,22.67945719
THENI,0,351.79,0,22.82470879
THENI,0,352.92,0,22.89826142
THENI,0,354.32,0,22.98944616
THENI,0,355.8,0,23.08550391
THENI,0,359.26,0,23.30980537
THENI,0,360.91,0,23.41659951
THENI,0,362.29,0,23.50636191
THENI,0,363.8,0,23.60397406
THENI,0,365.77,0,23.73177474
THENI,0,367.76,0,23.86094145
THENI,0,368,0,23.87694025
THENI,0,370.1,0,24.01283499
THENI,0,371.99,0,24.13561881
THENI,0,373.96,0,24.26341774
THENI,0,392.06,0,25.43768609
THENI,0,394.11,0,25.57062
THENI,0,394.46,0,25.59369249
THENI,0,383.05,0,24.85304078
THENI,0,387.56,0,25.1458132
THENI,0,387.61,0,25.14897335
THENI,0,390.37,0,25.32845095
THENI,0,393.02,0,25.49999862
THENI,0,461.01,0,29.91163466
THENI,0,467.14,0,30.30949343
THENI,0,473.78,0,30.74013804
THENI,0,481.1,0,31.21467405
THENI,0,488.89,0,31.72048133
THENI,0,497.45,0,32.27559719
THENI,0,507.94,0,32.95615362
THENI,0,515.22,0,33.42909799
THENI,0,535.07,0,34.71686479
THENI,0,490.12,0,31.80045248
THENI,0,500.95,0,32.50279734
THENI,0,401.44,0,26.04668573
THENI,0,404.49,0,26.24448729
THENI,0,386.58,0,25.0825389
THENI,0,389.5,0,25.27187382
THENI,0,393.05,0,25.50221582
THENI,0,396.79,0,25.74451195
THENI,0,400.55,0,25.98895678
THENI,0,402.36,0,26.10625106
THENI,0,403.99,0,26.21190944
THENI,0,405.71,0,26.32370615
THENI,0,386.49,0,25.07672075
THENI,0,388.41,0,25.20105015
THENI,0,341.99,0,22.18902723
THENI,0,343.03,0,22.25664629
THENI,0,344.17,0,22.33041872
THENI,0,344.95,0,22.38129719
THENI,0,346.13,0,22.45802255
THENI,0,345.44,0,22.41330366
THENI,0,357.57,0,23.20014098
THENI,0,351.51,0,22.80701977
THENI,0.31,646.16,2.85,41.92424273
THENI,0.03,590.34,0.25,38.30264241
THENI,0.13,622.02,1.21,40.3580065
THENI,0.05,623.97,0.5,40.48490621
THENI,0.01,600.81,0.07,38.98196193
THENI,0.44,637.26,3.56,41.34708638
THENI,0,595.29,0,38.62360887
THENI,0,545.95,0,35.42230275
THENI,0,555.94,0,36.07067489
THENI,0,573.32,0,37.19852835
THENI,0,576.63,0,37.41349134
THENI,0.02,612.01,0.17,39.70846732
THENI,0,548.98,0,35.61911649
THENI,0,561.06,0,36.40327316
THENI,0,583.28,0,37.84482276
THENI,0,552.2,0,35.8278287
THENI,0,555.33,0,36.03121525
THENI,0,548.84,0,35.61018166
THENI,0,557.49,0,36.17121214
THENI,0,572.01,0,37.11371827
THENI,0,594.89,0,38.59819654
THENI,0.14,620.79,1.18,40.278649
THENI,0,602.4,0,39.08493184
THENI,0,587.75,0,38.13474368
THENI,0,582.19,0,37.77371894
THENI,0.09,626.03,0.79,40.61844851
THENI,0,440.53,0,28.58278567
THENI,0,445.31,0,28.89302724
THENI,0,450.06,0,29.201317
THENI,0,455.37,0,29.54553723
THENI,0.48,630.4,4.14,40.90215044
THENI,0.61,650.75,5.26,42.22226115
THENI,0.69,657.77,5.87,42.67800134
THENI,0.94,691.35,7.79,44.85640605
THENI,0.64,643.06,5.53,41.72359664
THENI,0.63,647.9,5.47,42.03724978
THENI,0.55,634.35,4.81,41.15813785
THENI,0.53,630.87,4.62,40.93213236
THENI,0.38,609.1,3.39,39.52005083
THENI,0.39,614.76,3.5,39.88743664
THENI,0.43,615.03,3.8,39.90478803
THENI,0.47,622.31,4.16,40.37705488
THENI,0,0,0,0
THENI,0,0.47,0,0.030617333
THENI,0.62,655.46,5.4,42.52775308
THENI,0.55,637.99,4.92,41.39449802
THENI,0.73,670.49,6.34,43.50318352
THENI,0.6,668.35,5.38,43.36406735
THENI,0.48,645.1,4.43,41.85571546
THENI,0.4,643.04,3.72,41.7222866
THENI,0.33,629.81,3.11,40.863832
THENI,0.34,640.55,3.2,41.56035688
THENI,0.22,604.98,2.12,39.25257737
THENI,0.3,626.58,2.87,40.65411151
THENI,0.34,636.2,3.19,41.27859583
THENI,0.36,644.76,3.3,41.83334562
THENI,0.12,582.7,1.1,37.80678127
THENI,0.12,576.71,1.13,37.41870817
THENI,0.15,589.85,1.39,38.27127516
THENI,0.2,608.28,1.91,39.46678677
THENI,0.25,628.55,2.32,40.78172559
THENI,0.29,600.17,2.58,38.94041165
THENI,0.42,621.17,3.67,40.30320754
THENI,0.59,637.72,5.04,41.37665928
THENI,0.81,665.29,6.8,43.16541032
THENI,0.7,661.04,5.89,42.88970242
THENI,0.19,604.91,1.73,39.24826868
THENI,0.14,596.4,1.32,38.69563556
THENI,0.26,634.32,2.25,41.1564884
THENI,0.01,544.53,0.11,35.33040098
THENI,0,527.73,0.05,34.24026493
THENI,0.02,538.65,0.2,34.94884649
THENI,0.04,549.32,0.4,35.64138488
THENI,0.05,548.75,0.44,35.60404932
THENI,0.08,560.83,0.8,36.38817961
THENI,0.17,577.02,1.6,37.43852414
THENI,0.21,584.8,1.93,37.94338718
THENI,0.34,605.4,3,39.28008266
THENI,0.43,620.69,3.82,40.27210855
THENI,0.3,596.23,2.63,38.68518847
THENI,0.33,605.92,2.93,39.31357882
THENI,0.43,621.77,3.75,40.342251
THENI,0.25,603.43,2.27,39.1517674
THENI,0.27,606.71,2.35,39.36469036
THENI,0.11,569.66,1.01,36.96095175
THENI,0.2,586.27,1.83,38.03876943
THENI,0.32,605.63,2.83,39.29461351
THENI,0.48,629.82,4.19,40.86416549
THENI,0.61,645.8,5.16,41.90118684
THENI,1.18,668.56,8.91,43.37815973
THENI,1.02,651.24,7.72,42.25384587
THENI,1.37,689.46,10.48,44.73395665
THENI,1.32,682.32,10.07,44.27096621
THENI,0.67,601.67,4.91,39.03787212
THENI,0.49,627.4,4.22,40.70733044
THENI,0.76,658.38,6.36,42.71759392
THENI,0.85,672.83,7.07,43.65522546
THENI,0.97,684.92,7.97,44.43919126
THENI,0.56,657.85,4.85,42.68271723
THENI,0.53,646.95,4.55,41.97586778
THENI,0.7,664.73,5.86,43.12955949
THENI,0.7,661.17,5.87,42.89855255
THENI,0.58,640.71,5.03,41.5708722
THENI,0.84,677.71,7.02,43.97161434
THENI,0.68,657.07,5.72,42.63218854
THENI,1.48,694.24,11.26,45.04385387
THENI,1.21,659.97,9.08,42.82046604
THENI,0.98,643.07,7.25,41.72389238
THENI,1.1,656.81,8.18,42.61569458
THENI,1.37,682.48,10.4,44.28123192
THENI,1.49,695.57,11.31,45.13057185
THENI,1.44,683.13,10.88,44.32342615
THENI,1.28,671.7,9.54,43.58149262
THENI,1.05,640.74,7.76,41.57260566
THENI,1.16,664.78,8.73,43.13257826
THENI,0.52,596.05,3.75,38.67310547
THENI,0.56,616.25,4.09,39.98386249
THENI,0.47,583.27,3.32,37.84428728
THENI,0.67,611.33,4.98,39.66472676
THENI,0.91,642.91,6.93,41.7133682
THENI,1.04,661.05,8.01,42.89063479
THENI,0.64,609.85,4.71,39.56869215
THENI,0.65,614.64,4.71,39.87942436
THENI,0.5,579.35,3.43,37.58980157
THENI,0.69,604.48,4.95,39.22010135
THENI,0.9,631.26,6.65,40.95759469
THENI,1.2,667.33,9.05,43.2981475
THENI,1.46,694.46,11.08,45.05815229
THENI,1.41,689.99,10.7,44.76846706
THENI,1.15,670.79,8.84,43.522457
THENI,1.23,681.37,9.47,44.20874392
THENI,1.25,679.53,9.59,44.08936172
THENI,1.35,686.23,10.29,44.52460948
THENI,1.26,678.01,9.64,43.99089572
THENI,1.27,677.66,9.73,43.96802227
THENI,1.09,656.17,8.22,42.5739605
THENI,0.61,598.81,4.37,38.85229779
THENI,0.83,629.8,6.2,40.86277985
THENI,1.09,658.99,8.26,42.7570473
THENI,1.23,672.49,9.41,43.63272105
THENI,1.21,675.48,9.21,43.82696908
THENI,0.5,576.83,3.38,37.42622271
THENI,0.58,592.43,4.06,38.43812166
THENI,0.75,614.09,5.48,39.84342027
THENI,0.99,643.02,7.41,41.72097304
THENI,1.2,665.33,8.98,43.16816926
THENI,1.5,696.23,11.42,45.17335729
THENI,1.27,670.87,9.64,43.52769995
THENI,1.1,652.11,8.28,42.31063302
THENI,1.41,684.22,10.73,44.39411959
THENI,1.51,696.94,11.51,45.21926081
THENI,1.23,664.76,9.3,43.13099784
THENI,1.16,657.83,8.68,42.68145224
THENI,1.51,696.28,11.48,45.17654103
THENI,1.47,692.9,11.12,44.95694043
THENI,1.49,694.23,11.34,45.04347833
THENI,1.46,691.22,11.09,44.84805948
THENI,1.49,692.25,11.32,44.91477263
THENI,1.47,692.54,11.15,44.9338679
THIRUVALLUR,0,330.46,0,19.24715139
THIRUVALLUR,0,334.57,0,19.48648183
THIRUVALLUR,0,339.25,0,19.75894687
THIRUVALLUR,0,344.53,0,20.0664916
THIRUVALLUR,0,347.72,0.02,20.25232854
THIRUVALLUR,0,352.53,0.04,20.53255092
THIRUVALLUR,0,357.18,0.05,20.80339463
THIRUVALLUR,0,363.14,0.08,21.15071871
THIRUVALLUR,0.01,369.34,0.1,21.51171913
THIRUVALLUR,0.01,376.67,0.11,21.93823405
THIRUVALLUR,0.01,382.06,0.11,22.25263444
THIRUVALLUR,0.01,387.71,0.11,22.58140221
THIRUVALLUR,0.01,390.33,0.11,22.73399838
THIRUVALLUR,0.01,396.89,0.11,23.11622769
THIRUVALLUR,0.01,404.58,0.12,23.56387804
THIRUVALLUR,0.01,410.93,0.13,23.93366013
THIRUVALLUR,0.01,418.4,0.14,24.36906776
THIRUVALLUR,0.01,423.6,0.14,24.67175935
THIRUVALLUR,0.01,431.98,0.14,25.15973088
THIRUVALLUR,0.01,446.88,0.14,26.02784903
THIRUVALLUR,0.01,455.15,0.14,26.50962303
THIRUVALLUR,0.01,463.6,0.16,27.00170706
THIRUVALLUR,0.01,472.85,0.21,27.54044543
THIRUVALLUR,0.02,483.58,0.27,28.16509478
THIRUVALLUR,0.02,494.6,0.29,28.80712483
THIRUVALLUR,5.71,397.49,43.2,23.15128003
THIRUVALLUR,5.74,410.88,43.43,23.9308836
THIRUVALLUR,5.76,360.24,43.53,20.98166421
THIRUVALLUR,5.8,369.65,43.86,21.52980772
THIRUVALLUR,5.86,381.7,44.31,22.23137521
THIRUVALLUR,5.9,398.13,44.61,23.18830485
THIRUVALLUR,0,272.35,0,15.86266267
THIRUVALLUR,0,273.61,0,15.93584704
THIRUVALLUR,0,275.82,0,16.06442416
THIRUVALLUR,0,278.04,0,16.19370609
THIRUVALLUR,0,280.43,0,16.33319645
THIRUVALLUR,0,283.08,0,16.48773375
THIRUVALLUR,0,268.08,0,15.61402479
THIRUVALLUR,0,269.9,0,15.7196005
THIRUVALLUR,0,271.53,0,15.81451815
THIRUVALLUR,0,273.11,0,15.9067251
THIRUVALLUR,0,275.03,0,16.01887426
THIRUVALLUR,0,277.15,0,16.1419601
THIRUVALLUR,0,279.36,0,16.27057542
THIRUVALLUR,0,281.67,0,16.40545681
THIRUVALLUR,0,284.08,0,16.54601344
THIRUVALLUR,0,286.73,0,16.6998072
THIRUVALLUR,0,289.45,0,16.85837841
THIRUVALLUR,0,292.22,0,17.01985931
THIRUVALLUR,0,294.77,0,17.16811993
THIRUVALLUR,0,297.11,0,17.30445223
THIRUVALLUR,0,299.54,0,17.44591396
THIRUVALLUR,0,305.1,0,17.77021038
THIRUVALLUR,0,306.57,0,17.85558197
THIRUVALLUR,0,307.71,0,17.92186798
THIRUVALLUR,0,311.07,0,18.11783857
THIRUVALLUR,0,318.16,0,18.53055156
THIRUVALLUR,0,318.29,0,18.53806128
THIRUVALLUR,0,322.16,0,18.76373621
THIRUVALLUR,0,326.41,0,19.01121356
THIRUVALLUR,0,242.41,0,14.11862263
THIRUVALLUR,0,242.78,0,14.14030466
THIRUVALLUR,0,243.23,0,14.1666426
THIRUVALLUR,0,243.66,0,14.19176955
THIRUVALLUR,0,244.28,0,14.22790862
THIRUVALLUR,0,245.13,0,14.27696067
THIRUVALLUR,0,246.59,0,14.36201123
THIRUVALLUR,0,244.99,0,14.26897729
THIRUVALLUR,0,245.63,0,14.30623218
THIRUVALLUR,0,246.47,0,14.35519328
THIRUVALLUR,0,247.34,0,14.40590973
THIRUVALLUR,0,248.27,0,14.46024741
THIRUVALLUR,0,249.44,0,14.52803607
THIRUVALLUR,0,250.64,0,14.59824709
THIRUVALLUR,0,251.84,0,14.66797043
THIRUVALLUR,0,253.07,0,14.73986299
THIRUVALLUR,0,254.35,0,14.81441022
THIRUVALLUR,0,255.76,0,14.89625526
THIRUVALLUR,0,256.25,0,14.92468471
THIRUVALLUR,0,256.84,0,14.9591709
THIRUVALLUR,0,257.43,0,14.9937084
THIRUVALLUR,0,257.92,0,15.02204938
THIRUVALLUR,0,258.48,0,15.05452448
THIRUVALLUR,0,259.95,0,15.1405525
THIRUVALLUR,0,261.46,0,15.22838413
THIRUVALLUR,0,262.84,0,15.30869345
THIRUVALLUR,0,264.2,0,15.3878583
THIRUVALLUR,0,265.84,0,15.48340698
THIRUVALLUR,0,267.84,0,15.60002815
THIRUVALLUR,0,270.03,0,15.72744889
THIRUVALLUR,0,271.07,0,15.78801192
THIRUVALLUR,0.02,561.35,0.23,32.69501518
THIRUVALLUR,0.09,594.21,0.69,34.60873859
THIRUVALLUR,0.03,581.53,0.31,33.8699557
THIRUVALLUR,0.2,626.03,1.42,36.46187696
THIRUVALLUR,0.07,598.78,0.51,34.87477531
THIRUVALLUR,0.04,544.58,0.23,31.71786399
THIRUVALLUR,0,422.46,0,24.6054386
THIRUVALLUR,0,433.17,0,25.22921024
THIRUVALLUR,0,443.12,0,25.80893472
THIRUVALLUR,0,455.91,0,26.55394312
THIRUVALLUR,0,470.69,0.03,27.4147279
THIRUVALLUR,0,485.66,0.07,28.28620241
THIRUVALLUR,0.01,502.07,0.1,29.24201924
THIRUVALLUR,0.01,513.63,0.11,29.91565414
THIRUVALLUR,0.01,524.18,0.11,30.53016519
THIRUVALLUR,0.01,533.66,0.12,31.08193559
THIRUVALLUR,0.01,543.94,0.14,31.68097272
THIRUVALLUR,0.01,554.64,0.19,32.3041444
THIRUVALLUR,0.02,566.83,0.28,33.01427369
THIRUVALLUR,0.07,593.26,0.82,34.553464
THIRUVALLUR,0.14,624.99,1.41,36.40122083
THIRUVALLUR,0.55,707.46,4.94,41.20460849
THIRUVALLUR,0,303,0,17.64743342
THIRUVALLUR,0,294.94,0,17.17828885
THIRUVALLUR,0,265.89,0,15.48644828
THIRUVALLUR,0,241.38,0,14.05859411
THIRUVALLUR,0,241.5,0,14.06596562
THIRUVALLUR,0,241.73,0,14.07910331
THIRUVALLUR,0,241.9,0,14.08932826
THIRUVALLUR,0,242.16,0,14.10434538
THIRUVALLUR,0,426.99,0,24.86912076
THIRUVALLUR,0.01,439.5,0.07,25.59788745
THIRUVALLUR,0,428.86,0,24.97810225
THIRUVALLUR,0,439.47,0,25.59597389
THIRUVALLUR,0,445.31,0,25.93642113
THIRUVALLUR,0,458.02,0.02,26.67670268
THIRUVALLUR,0,471.26,0.05,27.44769975
THIRUVALLUR,0.01,485.4,0.08,28.27108808
THIRUVALLUR,0.01,501.11,0.13,29.18649926
THIRUVALLUR,0.02,518.55,0.19,30.20187954
THIRUVALLUR,0.02,535.39,0.25,31.18310062
THIRUVALLUR,0.04,557.32,0.42,32.46005613
THIRUVALLUR,0,392.14,0,22.83960348
THIRUVALLUR,0,388.57,0,22.63159552
THIRUVALLUR,0,392.16,0,22.84065555
THIRUVALLUR,0,400.59,0,23.33149113
THIRUVALLUR,0,409.48,0,23.8495729
THIRUVALLUR,0,414.96,0,24.16842512
THIRUVALLUR,0,424.98,0,24.75250417
THIRUVALLUR,0,433.19,0,25.23026725
THIRUVALLUR,0,445.11,0,25.92441513
THIRUVALLUR,0,458.14,0,26.68346741
THIRUVALLUR,0,466.31,0,27.15951396
THIRUVALLUR,0,467.74,0,27.24264301
THIRUVALLUR,0,475.55,0.01,27.69759193
THIRUVALLUR,0,484.06,0.02,28.19333762
THIRUVALLUR,0,500.59,0.06,29.15574783
THIRUVALLUR,0.01,518.54,0.09,30.20131617
THIRUVALLUR,0.01,537.63,0.12,31.31329655
THIRUVALLUR,0.31,595.85,2.21,34.70419422
THIRUVALLUR,0.36,610.31,2.66,35.54651473
THIRUVALLUR,0.38,618.14,2.84,36.00231947
THIRUVALLUR,0.6,650.86,4.61,37.90831816
THIRUVALLUR,0.66,658.21,5.06,38.33651362
THIRUVALLUR,0.75,680.66,5.67,39.64392245
THIRUVALLUR,0.54,683.78,4.62,39.82558865
THIRUVALLUR,0.71,722.02,5.88,42.05285802
THIRUVALLUR,0.36,665.75,3.07,38.77530808
THIRUVALLUR,0.06,577.29,0.61,33.62301671
THIRUVALLUR,0.13,601.46,1.25,35.03105858
THIRUVALLUR,0.08,588.3,0.78,34.26436349
THIRUVALLUR,0.1,581.84,0.96,33.88821131
THIRUVALLUR,0.1,580.4,0.95,33.80412293
THIRUVALLUR,0.2,608.62,1.81,35.44775475
THIRUVALLUR,0.28,631.64,2.54,36.78857205
THIRUVALLUR,0.43,669.35,3.83,38.9853097
THIRUVALLUR,0.63,713.62,5.36,41.56372829
THIRUVALLUR,0.21,626.23,1.95,36.47363105
THIRUVALLUR,0.01,507.11,0.12,29.53557235
THIRUVALLUR,0,460.81,0,26.83906416
THIRUVALLUR,0,483.67,0.03,28.17042668
THIRUVALLUR,0.02,497.39,0.16,28.9695166
THIRUVALLUR,0,462.08,0,26.91308022
THIRUVALLUR,0,480.27,0,27.97248537
THIRUVALLUR,0,472.25,0,27.50513836
THIRUVALLUR,0,493.98,0.01,28.77075302
THIRUVALLUR,0.03,524.75,0.22,30.56317152
THIRUVALLUR,0.89,722.79,6.81,42.09742375
THIRUVALLUR,0.97,725.37,7.36,42.248009
THIRUVALLUR,1.12,753.75,8.6,43.90085792
THIRUVALLUR,0.8,711.91,6.17,41.46372986
THIRUVALLUR,0.71,675.92,5.49,39.36759375
THIRUVALLUR,1.02,718.02,7.94,41.81954991
THIRUVALLUR,1.09,727.69,8.42,42.38295321
THIRUVALLUR,0.58,684.42,4.26,39.8625578
THIRUVALLUR,0.45,668.3,3.34,38.9241974
THIRUVALLUR,0.08,606.15,0.78,35.30422223
THIRUVALLUR,0.27,642.27,2.26,37.4079568
THIRUVALLUR,0.51,681.82,4.04,39.71163078
THIRUVALLUR,0.82,725.9,6.42,42.27863246
